"","DOR_1","DOR_2","DOR_3","NOR_1","NOR_2","NOR_3"
"LRRC75A",371.674055580762,451.605678373996,354.984924340711,861.673907113662,361.362164231425,123.658119476149
"CTAGE10P",3.92268132539063,1.77100266029018,0,5.6196124376978,1.95860251615949,0
"CCL13",0,3.54200532058036,0,6.55621451064743,13.7102176131164,0
"CFAP65",11.7680439761719,3.54200532058036,20.8231380199858,33.7176746261868,6.85510880655821,0
"DDX60L",1853.46692624707,2174.79126683634,2019.84438793863,1368.37562857941,3172.93607617837,2671.01538068482
"SYNE4",41.1881539166016,47.8170718278349,104.115690099929,116.138657045755,98.9094270660541,40.8071794271292
"OGFOD3",2920.43624675332,2968.20045864634,2525.549168424,6360.46467740096,6055.01967870706,6550.17058865162
"WASHC1",222.612165215918,471.972208967333,617.753094592913,2348.06139688473,1037.08003230645,1093.13777616916
"UTS2R",0,0,0,0,0,24.7316238952298
"AATK",352.060648953809,634.90445371403,335.153364321677,802.667976517836,5353.83997792196,1175.98871621818
"DDN",329.505231332813,116.886175579152,246.902922236975,120.821667410503,148.853791228121,85.3241024385429
"ZNF467",185.346692624707,407.330611866742,177.492462170356,78.6745741277692,946.984316563112,608.397947822653
"SOX2",11.7680439761719,5.31300798087055,0,3.74640829179853,0,0
"ZNF678",307.930484043164,298.413948258896,265.742904255057,285.663632249638,222.301385584102,294.306324353235
"TMEM45A",2781.18105970195,2592.74789466483,2855.74464274092,2602.81716072703,3010.37206733713,2520.15247492392
"RAP2B",869.854583905371,2292.56294374564,577.098396553893,1028.3890760987,2207.34503571174,1619.92136513755
"ZBTB2",1825.02748663799,2007.43151543892,1505.21540544469,711.817575441721,1522.813456314,981.845468640624
"RNF135",1202.30182623223,1036.9220575999,1098.66842505449,1800.14918420919,1802.89361612481,1226.6885452034
"ACBD4",393.24880287041,355.086033388181,424.395384407331,1718.66480386258,1052.74885243572,704.85128101405
"SGSH",2199.64355321279,2617.54193190889,2286.57887019464,3531.92641709307,3929.93594867401,3258.39144819653
"RPL24P4",433.456286455664,363.941046689632,413.488026396862,605.981541198413,752.103366205243,1375.07828857478
"MAB21L2",15.6907253015625,3.54200532058036,37.6799640361649,20.6052456048919,35.2548452908708,34.6242734533217
"FANCB",20.5940769583008,44.2750665072545,18.8399820180824,37.4640829179853,47.0064603878277,22.2584615057068
"SETD2",5449.58503129893,5290.87044761692,6322.30133406808,4088.26804842515,2774.36046413991,2387.83828708444
"C6orf223",325.582550007422,165.588748737132,63.4609920609092,81.4843803466181,530.781281879221,466.191110425082
"TMIE",3.92268132539063,0,3.96631200380683,0,6.85510880655821,4.94632477904596
"MEX3D",1359.20907924785,1325.5954912272,984.636954945045,1182.92841813539,527.843378104982,619.527178575507
"MRPS23",2706.65011451953,2227.0358453149,1984.14757990437,4050.80396550716,3680.21412786368,4461.58495069946
"FDCSP",482.489803023047,139.909210162924,416.462760399717,175.144587641581,157.667502550839,667.753845171205
"GPR135",467.779748052832,416.185625168193,421.420650404475,456.125209526471,285.955967359285,216.401709083261
"SLX1B",1036.56854023447,776.584666537245,700.054068671905,2917.51545723811,2448.25314519936,3354.84478138792
"ANKRD62",7.84536265078125,0,0,0,0,0
"P2RY13",0,7.08401064116073,3.96631200380683,29.9712663343883,56.7994729686251,137.260512618525
"TNFSF15",24.5167582836914,139.023708832779,48.5873220466336,13.1124290212949,105.764535872612,48.2266665956981
"ZFP41",912.023408153321,1074.99861479614,1045.1232130031,968.446543429921,472.023206394436,536.676238526487
"PHLDA2",190.250044281445,502.964755522412,166.585104159887,389.626462347047,1318.13949337534,591.085811095993
"ATG9B",450.127682088574,574.690363264164,839.866566806096,233.213916164459,364.300068005665,609.634529017415
"GPR88",0,0,3.96631200380683,0,9.79301258079744,0
"ZNF875",2499.72867460518,2838.91726444516,2804.18258669143,3073.9280034207,2213.22084326022,1755.94529656132
"PLAG1",82.3763078332032,87.664631684364,113.039892108495,50.5765119392802,32.3169415166315,121.184957086626
"YIPF6",3693.20446785528,2397.05210070276,3473.49773733383,2211.31749423408,1597.24035192806,1478.95110893474
"ZBTB20",322.640539013379,330.291996144119,203.2734901951,208.862262267768,306.52129377896,479.793503567458
"FDX1P1",20.5940769583008,5.31300798087055,13.8820920133239,17.795439386043,9.79301258079744,55.6461537642671
"DIPK2A",7123.58928690938,4649.76748459187,6236.03404798528,3519.75059014472,2699.93356852585,2666.06905590577
"MACIR",7031.4062757627,4704.66856706087,5883.03227964648,6415.72419970499,2872.29058994789,2149.17811649547
"AMIGO1",162.791275003711,150.535226124665,83.2925520799434,255.69236591525,111.640343421091,127.367863060434
"OR8H2",3.92268132539063,0,0,8.4294186565467,0,0
"GPR3",401.094165521192,475.514214287914,364.900704350228,421.470932827335,809.882140431948,733.292648493564
"TMEM252",13.7293846388672,0,7.93262400761366,0,0,0
"OR5J1P",1.96134066269531,0,0,0,5.87580754847846,9.89264955809193
"ODF3L2",0,0,0,31.8444704802875,76.38549813022,124.894700670911
"SIAH2",2507.57403725596,2269.53990916187,1936.55183585868,1874.14074797222,2283.73053384196,2211.00717623355
"COPG1",18950.4734829621,13083.2821528937,20622.8392637936,15473.6028472009,13161.8089085918,12527.8040841287
"ADGRB1",78.4536265078125,154.962732775391,37.6799640361649,54.3229202310787,172.357021422035,253.499144926106
"LINC00471",0,7.08401064116073,20.8231380199858,10.302622802446,12.7309163550367,27.2047862847528
"CELF2-AS1",0,3.54200532058036,15.8652480152273,0,0,0
"SLC9A9",2726.26352114649,510.048766163572,2337.14934824317,837.322253216972,1490.49651479737,1242.7641007353
"LSM10",1133.65490303789,1190.99928904515,980.670642941238,2393.95489845926,3274.78340701866,3520.54666148596
"KCTD9P2",30.4007802717774,7.96951197130582,11.8989360114205,0,0.979301258079744,0
"RELL1",349.118637959766,677.408517560994,276.650262265526,263.185182498847,615.001190074079,775.336409115455
"RFX7",2686.05603756123,1872.83531325687,2628.67328052297,1259.72978811726,719.786424688612,917.543246513026
"SLC35C1",1679.88827759854,2085.35563249169,1291.03455723912,1063.04335279783,1761.76296328546,1565.51179256805
"TIGIT",54.9175385554688,11.5115172918862,11.8989360114205,0,170.398418905875,38.3340170376062
"RNF41",2362.4348282165,1933.04940370673,2528.52390242685,1398.3468949138,1314.22228834302,1300.88341688909
"SLC2A4",237.322220186133,203.665305933371,705.011958676664,492.652690371507,139.060778647324,274.521025237051
"IBA57",1359.20907924785,890.814338125961,1304.91664925245,1351.51679126632,1458.17957328074,1456.69264742904
"CLDN7",0,611.881419130258,0,14.0490310942445,43.0892553555087,8.65606836333044
"ZNF329",859.067210260547,544.583318039231,721.868784692843,960.017124773374,621.856298880637,398.1791447132
"ZNF101",253.012945487695,247.05487111048,168.56826016179,250.072753477552,748.186161172924,389.52307634987
"C5orf24",3188.15924721123,3549.97483255167,3357.48311122248,1715.85499764373,1125.21714553363,988.028374614431
"ADO",2961.62440066992,2349.23502887493,2111.06956402618,1711.17198727898,1837.1691601576,1947.61538174935
"COA4",3857.95708352168,3589.8223924082,4524.57041834264,9371.64034193403,7481.86161172924,11884.7818628527
"PRKAG1",4203.15304015606,3490.64624343195,4310.38957013707,5357.3638572719,4478.34465319867,4992.07828325214
"GINS3",561.924099862207,458.689689015157,543.384744521535,690.27572776388,241.887410745697,562.644443616478
"CCDC149",1305.27221102373,1066.14360149469,1406.05760534952,1685.88373130934,1280.9260455683,1142.60102395962
"GOLGA8CP",15.6907253015625,5.31300798087055,15.8652480152273,4.68301036474817,0,7.41948716856894
"MRPS11",1302.33020002969,1654.11648471103,1388.20920133239,4392.66372213378,3850.61254676955,3661.51691768877
"PPIAP73",2.94201099404297,1.77100266029018,1.98315600190341,3.74640829179853,4.89650629039872,11.1292307528534
"SNRPE",813.956375018555,572.919360603874,722.860362693794,2087.68602060473,1935.09928596557,3800.01401150206
"RTKN2",88.2603298212891,64.6415971005916,25.7810280247444,50.5765119392802,75.4061968721403,12.3658119476149
"PNMA8A",1648.50682699541,844.768268958417,1591.48269152749,1585.66730950373,1063.5211662746,1023.88922926251
"CHST15",175.539989311231,797.836698460727,88.2504420847019,94.5968093679129,3026.04088746641,562.644443616478
"USH1G",11.7680439761719,30.9925465550782,15.8652480152273,60.8791347417262,27.4204352262328,0
"TRPC2",0,18.5955279330469,0,0,43.0892553555087,0
"MGAT4C",7.84536265078125,15.0535226124665,3.96631200380683,11.2392248753956,7.83441006463795,74.1948716856894
"IDH2",1246.43199114287,1684.22352993596,748.641390718539,1744.88966190517,4186.5128782909,2593.11076541485
"OGFRP1",89.2410001526368,70.8401064116073,83.2925520799434,57.1327264499276,50.9236654201467,4.94632477904596
"OR52A1",0,0,0,0,19.5860251615949,0
"PTCHD3",35.3041319285156,26.5650399043527,37.6799640361649,46.8301036474817,15.6688201292759,0
"TMEM259",22723.1122476566,24307.8970138129,23601.5395786525,45219.1480820083,44534.7040124344,43402.7633549336
"GET1",2929.26227973545,2032.22555268298,2388.71140429266,4458.22586724025,3091.65407175775,3065.48478181374
"TNRC18",12107.3559108182,12147.3072469304,17464.6633307624,11852.6992331776,7379.03497963087,7037.38357938764
"FAM181B",7.84536265078125,14.1680212823215,0,3.74640829179853,0,0
"TMEM30B",64.7242418689453,698.660549484477,63.4609920609092,22.4784497507912,43.0892553555087,79.1411964647354
"DEXI",940.462847762403,1377.84006970576,960.839082922204,2450.15102283624,1823.45894254448,2789.72717538192
"ZNF716",0,0,0,11.2392248753956,0,19.7852991161839
"NOP10",1023.81982592695,998.845500403663,870.605484835599,2725.51203228343,3354.10680892312,4277.33435268
"FAM89A",96.1056924720704,128.397692871038,96.1830660923156,37.4640829179853,71.4889918398213,49.4632477904596
"TDRKH",801.207660711035,321.436982842668,648.492012622416,597.552122541866,224.259988100261,405.598631881769
"ZNF708",1315.07891433721,1049.31907622193,1008.43482696789,386.816656128198,290.852473649684,719.690255351188
"IST1",11411.0799755613,10509.1297861619,11556.8416010921,11318.8360515963,10614.6463363263,11689.4020340804
"ERCC6L2",3444.11420369297,2291.6774424155,3405.07885526816,1726.15762044617,1233.91958518048,1429.48786114428
"MRPL41",1847.58290425899,2160.62324555402,1561.73535149894,9714.43670063359,11099.4004590758,13965.9480136363
"ENPP7",7.84536265078125,10.6260159617411,4.95789000475853,0,18.6067239035151,4.94632477904596
"CREB3L2",8024.82532141787,7301.84396837642,9660.94446327248,2506.34714721322,3418.74069195639,2554.77674837724
"P2RY8",557.020748205469,313.467470871362,149.728278143708,101.15302387856,1683.41886263908,996.684442977762
"TP53TG1",486.412484348438,497.651747541541,445.218522427316,1914.41463710905,977.342655563584,1551.90939942567
"UNC5C",3802.05887463486,3784.63268504012,5275.19496506308,3530.05321294717,1655.99842741285,1680.51384368087
"TSEN54",828.66642998877,1217.5643289495,866.639172831792,1991.21600709092,2115.29071745225,2198.64136428593
"RGMA",65.704912200293,88.5501330145091,65.4441480628127,26.2248580425897,109.681740904931,74.1948716856894
"UBA7",2805.69781798565,2652.07648378455,2613.7996105087,4432.00100919766,3727.2205882515,3074.14085017707
"MRPS16",3106.76360970938,3341.88201996757,3138.34437301215,5341.44162203176,4983.66410236782,5654.8858036443
"SHISAL2A",0,0,0,13.1124290212949,68.5510880655821,22.2584615057068
"RAD51B",179.462670636621,144.33671681365,134.854608129432,166.715168985035,224.259988100261,259.682050899913
"LDOC1",1653.41017865215,1512.43627188782,1928.61921185107,2374.28625492732,2098.64259606489,2115.79042423691
"ARL6IP4",5555.49742708448,5470.62721763637,5056.05622685275,27146.4744823722,32886.894848834,36048.814989687
"EXT1",8265.08955259805,4813.58523066871,4910.29426071285,2228.17633154718,6340.97564606634,6552.64375104114
"SHMT2",6767.60595663018,6436.70916882467,6630.68209236406,8139.07201393231,7293.83577017793,9357.2099007602
"MOB2",957.134243395313,1188.34278505471,736.742454707118,2253.46458751682,2879.14569875445,3433.98597785266
"HHIPL1",567.808121850293,461.346193005592,497.772156477757,880.405948572655,959.715232918149,563.88102481124
"ATP6AP2",11855.3236356618,9998.19551866822,9866.20110946948,11815.2351502596,11402.0045478225,10195.6119508085
"ZAR1",0,3.54200532058036,17.8484040171307,0,40.1513515812695,0
"CYB5D1",1442.5660574124,1578.8488716487,2356.98090826221,1612.82876961927,344.71404284407,620.763759770268
"FAM153B",104.931725454199,15.9390239426116,300.448134288367,77.7379720548196,56.7994729686251,8.65606836333044
"BACE2",2255.54176209961,2149.11172826214,1897.88029382157,2152.31156363826,1980.14714383724,1993.36888595552
"UBE2E2",2717.43748816436,2011.85902208965,2709.98267660101,1914.41463710905,1655.01912615477,1621.15794633231
"SYNM",1084.62138647051,484.369227589365,1228.56514317916,218.228282997265,283.018063585046,602.215041848846
"KCNA4",459.934385402051,213.405820564967,382.749108367359,44.9568995015824,224.259988100261,189.196922798508
"GABRG3",0,0,0,0,35.2548452908708,66.7753845171205
"PRR34",13.7293846388672,7.96951197130582,28.7557620275995,16.8588373130934,15.6688201292759,122.421538281388
"FIGN",441.301649106445,222.260833866418,711.953004683326,206.052456048919,161.584707583158,257.20888851039
"IZUMO1",0,15.9390239426116,0,0,0,0
"B4GALNT4",15.6907253015625,193.924791301775,16.856826016179,12.1758269483452,45.0478578716682,79.1411964647354
"AP1S2",1367.05444189863,1570.87935967739,1206.75042715823,871.039927843159,2742.04352262328,965.769913108724
"C8orf33",6309.63291189082,5836.33926698629,5914.76277567693,7703.55205001073,5435.12198234258,7800.35417655548
"DCAF4L1",58.8402198808594,21.2520319234822,26.7726060256961,3.74640829179853,11.7516150969569,79.1411964647354
"SPACA6",151.023231027539,137.252706172489,221.121894212231,536.67298780014,526.864076846902,247.316238952298
"MBD3L3",2.94201099404297,7.08401064116073,0,0,2.93790377423923,22.2584615057068
"ZSCAN22",188.28870361875,295.75744426846,305.406024293126,176.081189714531,252.659724584574,168.175042487563
"KCNJ14",482.489803023047,242.627364459755,297.473400285512,398.055881003594,580.725646041288,934.855383239687
"FBXL6",1061.08529851816,1666.51350333306,1231.53987718202,2230.04953569308,3412.86488440791,3180.48683292655
"C1S",39406.2759245429,33970.4875283561,42094.4692964019,32730.4960412979,23761.7657260469,23380.0406493555
"GLTPD2",91.2023408153321,79.6951197130582,66.4357260637644,21.5418476778416,83.2406069367782,86.5606836333044
"KIAA2012",15.6907253015625,17.7100266029018,2.97473400285512,45.893501574532,65.6131842913428,150.862905760902
"DAOA",0,0,0,1.87320414589927,0,6.18290597380745
"KBTBD3",125.5258024125,72.6111090718974,104.115690099929,268.804794936545,104.785234614533,238.660170588968
"YBEY",286.355736753516,363.055545359487,457.117458438737,999.354411837259,935.232701466155,988.028374614431
"FAM87A",61.7822308749024,60.2140904498662,52.5536340504405,70.2451554712225,121.433356001888,72.958290490928
"CLN8",1452.37276072588,1379.61107236605,1308.88296125625,1271.9056150656,1855.77588406111,1490.0803396876
"AC138028",11.7680439761719,11.5115172918862,12.8905140123722,0,5.87580754847846,24.7316238952298
"PLCXD1",667.836495647754,631.36244839345,613.786782589107,474.857250985464,1490.49651479737,1046.14769076822
"NXPH4",11.7680439761719,8.85501330145091,0,28.098062188489,87.1578119690972,12.3658119476149
"CACNB4",465.818407390137,124.855687550458,366.883860352132,144.236719234244,314.355703843598,634.366152912645
"DNM1P46",59.8208902122071,20.3665305933371,64.4525700618609,168.588373130934,17.6274226454354,22.2584615057068
"TRAPPC6B",2183.95282791123,1819.70523344816,1875.07399979968,1784.22694896905,1491.47581605545,1245.23726312482
"PGBD4",72.5696045197266,107.145660947556,82.3009740789917,141.426913015395,120.454054743808,84.0875212437814
"NPLOC4",15845.6712139154,13843.9277954884,17152.3162604626,12058.7516892265,12716.2268361655,13432.9815186941
"TSHZ2",5148.5192395752,5076.57912572181,6864.69450058867,2924.07167174875,3319.83126489033,2160.30734724832
"CAPN12",294.201099404297,359.513540038907,524.544762503453,882.279152718554,318.272908875917,367.264614844163
"EXOC7",12296.6252847683,12126.0552150069,12952.9834264321,12617.9031267775,10382.5519381614,9004.78426025318
"KPNA2",3652.01631393867,3796.144202332,2631.64801452583,2247.84497507912,4679.10141110502,4194.48341263098
"WASH6P",364.809363261328,1071.45660947556,683.197242655726,1759.87529507236,2947.69678682003,1564.27521137329
"NCF1B",27.4587692777344,84.1226263637836,55.5283680532956,116.138657045755,1092.90020401699,563.88102481124
"XKRX",3.92268132539063,7.08401064116073,0,0,0,0
"BGN",310.872495037207,5258.99239973169,510.662670490129,228.53090579971,1376.89756886012,894.048203812558
"CEP97",872.796594899414,881.073823494365,734.759298705215,539.482794018989,515.112461749945,230.004102225637
